time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yaw_rate_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010449700000	17.0905	18.9298	4.69445	2.45838	0.492699	lidar	0.604	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	2.44898	0.545663	0.190292	0.140482	0.863962	0.321323
1477010449750000	17.0905	18.9298	4.69445	2.45838	0.492699	radar	0	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	2.47627	0.544754	0.190213	0.141911	0.860865	0.32014
1477010449800000	16.6554	19.1437	4.69749	2.56758	0.579703	lidar	1.20465	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	2.5035	0.543759	0.189599	0.142474	0.857746	0.320094
1477010449850000	16.6554	19.1437	4.69749	2.56758	0.579703	radar	0	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	2.53069	0.542677	0.189236	0.144974	0.854632	0.319426
1477010449900000	16.2629	19.4741	4.78432	2.58012	0.511684	lidar	1.49419	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	2.55783	0.54151	0.18863	0.145015	0.851558	0.3184
1477010449950000	16.2629	19.4741	4.78432	2.58012	0.511684	radar	0	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	2.5849	0.540258	0.188323	0.146427	0.848517	0.317261
1477010450000000	15.8883	19.7825	4.79975	2.58597	0.445372	lidar	0.710172	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	2.61191	0.53892	0.18767	0.146132	0.845528	0.316242
1477010450050000	15.8883	19.7825	4.79975	2.58597	0.445372	radar	0	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	2.63886	0.537498	0.187618	0.146733	0.842633	0.315621
1477010450100000	15.4718	20.086	4.86758	2.60133	0.401684	lidar	0.760254	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	2.66574	0.53599	0.186972	0.146234	0.839732	0.315485
1477010450150000	15.4718	20.086	4.86758	2.60133	0.401684	radar	0	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	2.69253	0.534397	0.187006	0.146144	0.836931	0.316241
1477010450200000	15.1107	20.3821	4.82798	2.59331	0.332089	lidar	0.888622	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	2.71925	0.532721	0.186405	0.145729	0.834365	0.31831
1477010450250000	15.1107	20.3821	4.82798	2.59331	0.332089	radar	0	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	2.74589	0.53096	0.187112	0.145257	0.831962	0.321827
1477010450300000	14.6848	20.617	4.8374	2.63478	0.344013	lidar	0.0302634	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	2.77244	0.529115	0.18656	0.145049	0.829438	0.324593
1477010450350000	14.6848	20.617	4.8374	2.63478	0.344013	radar	0	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	2.79889	0.527187	0.187504	0.144575	0.827055	0.328926
1477010450400000	14.1725	20.7276	4.86954	2.75693	0.4715	lidar	2.61925	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	2.82525	0.525176	0.186876	0.14417	0.824302	0.328887
1477010450450000	14.1725	20.7276	4.86954	2.75693	0.4715	radar	0	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	2.85151	0.523081	0.187298	0.143693	0.82161	0.329782
1477010450500000	13.6249	20.812	4.95146	2.87722	0.576713	lidar	2.40488	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	2.87767	0.520904	0.186771	0.143217	0.818931	0.328698
1477010450550000	13.6249	20.812	4.95146	2.87722	0.576713	radar	0	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	2.90371	0.518645	0.186617	0.142815	0.816253	0.327848
1477010450600000	13.128	20.8834	4.95099	2.96339	0.618431	lidar	0.269774	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	2.92964	0.516304	0.186178	0.14238	0.813653	0.326976
1477010450650000	13.128	20.8834	4.95099	2.96339	0.618431	radar	0	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	2.95546	0.513881	0.185908	0.142084	0.811051	0.325917
1477010450700000	12.7178	21.0103	4.8446	2.97951	0.554893	lidar	1.82886	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	2.98115	0.511377	0.185326	0.141625	0.808431	0.324864
1477010450750000	12.7178	21.0103	4.8446	2.97951	0.554893	radar	0	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	3.00672	0.508793	0.185475	0.1412	0.80584	0.323985
1477010450800000	12.2304	21.0891	4.86709	3.02795	0.543897	lidar	0.0684697	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	3.03216	0.506127	0.18491	0.140754	0.80327	0.322956
1477010450850000	12.2304	21.0891	4.86709	3.02795	0.543897	radar	0	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	3.05747	0.503383	0.185028	0.14031	0.800724	0.322134
1477010450900000	11.7201	21.012	4.87777	3.15649	0.652277	lidar	1.8481	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	3.08264	0.500558	0.184517	0.140116	0.798204	0.322383
1477010450950000	11.7201	21.012	4.87777	3.15649	0.652277	radar	0	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	3.10767	0.497655	0.184479	0.13998	0.795705	0.321924
1477010451000000	11.275	21.0262	4.81092	3.19638	0.617172	lidar	0.653	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	3.13255	0.494673	0.183914	0.1398	0.793251	0.321836
1477010451050000	11.275	21.0262	4.81092	3.19638	0.617172	radar	0	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	3.15728	0.491613	0.184163	0.139619	0.790822	0.321177
1477010451100000	10.8254	20.9599	4.75884	3.27274	0.64016	lidar	0.352318	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	3.18186	0.488475	0.183601	0.139797	0.788495	0.321922
1477010451150000	10.8254	20.9599	4.75884	3.27274	0.64016	radar	0	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	3.20629	0.48526	0.184153	0.139882	0.786187	0.321829
1477010451200000	10.3052	21.0275	4.84287	3.24729	0.506816	lidar	3.5032	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	3.23055	0.481969	0.183599	0.139555	0.783814	0.320907
1477010451250000	10.3052	21.0275	4.84287	3.24729	0.506816	radar	0	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	3.25465	0.478601	0.183881	0.139173	0.781459	0.319955
1477010451300000	9.87848	20.9697	4.74807	3.2965	0.506774	lidar	0.893866	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	3.27858	0.475158	0.183359	0.138859	0.77922	0.319033
1477010451350000	9.87848	20.9697	4.74807	3.2965	0.506774	radar	0	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	3.30234	0.47164	0.184123	0.138469	0.776985	0.318108
1477010451400000	9.4519	20.8794	4.67903	3.35282	0.516347	lidar	0.490085	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	3.32592	0.468047	0.183736	0.1382	0.774925	0.317227
1477010451450000	9.4519	20.8794	4.67903	3.35282	0.516347	radar	0	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	3.34932	0.46438	0.185043	0.137817	0.772851	0.316302
1477010451500000	8.907	20.7983	4.83617	3.37913	0.476438	lidar	2.7312	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	3.37254	0.46064	0.184521	0.137493	0.770618	0.315378
1477010451550000	8.907	20.7983	4.83617	3.37913	0.476438	radar	0	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	3.39557	0.456828	0.185165	0.137093	0.768391	0.31455
1477010451600000	8.37853	20.5955	4.97799	3.46708	0.532633	lidar	2.45728	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	3.41841	0.452943	0.184633	0.137111	0.766169	0.314192
1477010451650000	8.37853	20.5955	4.97799	3.46708	0.532633	radar	0	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	3.44106	0.448987	0.184851	0.13682	0.763964	0.313458
1477010451700000	7.9038	20.4366	4.98878	3.51177	0.519851	lidar	0.0366978	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	3.46351	0.444959	0.184328	0.136922	0.761783	0.313098
1477010451750000	7.9038	20.4366	4.98878	3.51177	0.519851	radar	0	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	3.48576	0.440862	0.184502	0.136644	0.759616	0.312378
1477010451800000	7.35535	20.3203	5.10293	3.50427	0.430168	lidar	2.53155	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	3.5078	0.436695	0.184146	0.136478	0.757552	0.311508
1477010451850000	7.35535	20.3203	5.10293	3.50427	0.430168	radar	0	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	3.52963	0.432459	0.183871	0.136098	0.75555	0.310669
1477010451900000	6.85956	20.1576	5.12806	3.52681	0.399648	lidar	0.205507	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	3.55126	0.428154	0.183662	0.135845	0.753593	0.30982
1477010451950000	6.85956	20.1576	5.12806	3.52681	0.399648	radar	0	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	3.57266	0.423782	0.183259	0.135477	0.751716	0.309152
1477010452000000	6.38698	19.9814	5.11673	3.55207	0.378186	lidar	0.0822544	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	3.59385	0.419343	0.183157	0.135149	0.749821	0.308445
1477010452050000	6.38698	19.9814	5.11673	3.55207	0.378186	radar	0	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	3.61482	0.414838	0.182705	0.134858	0.748017	0.308046
1477010452100000	5.90009	19.7991	5.13524	3.56843	0.346279	lidar	0.193694	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	3.63556	0.410268	0.182853	0.13449	0.746283	0.30769
1477010452150000	5.90009	19.7991	5.13524	3.56843	0.346279	radar	0	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	3.65608	0.405632	0.182357	0.134399	0.744667	0.307791
1477010452200000	5.52113	19.5641	5.00779	3.63006	0.387776	lidar	1.90519	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	3.67636	0.400933	0.182214	0.134036	0.742714	0.307282
1477010452250000	5.52113	19.5641	5.00779	3.63006	0.387776	radar	0	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	3.6964	0.39617	0.181776	0.134045	0.740831	0.307142
1477010452300000	5.10677	19.367	4.93633	3.64992	0.360778	lidar	0.621596	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	3.71621	0.391345	0.181594	0.13379	0.738897	0.307177
1477010452350000	5.10677	19.367	4.93633	3.64992	0.360778	radar	0	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	3.73578	0.386458	0.181172	0.13431	0.73703	0.30773
1477010452400000	4.7594	19.0502	4.86885	3.7435	0.446944	lidar	1.65065	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	3.7551	0.381509	0.180778	0.133979	0.735101	0.307053
1477010452450000	4.7594	19.0502	4.86885	3.7435	0.446944	radar	0	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	3.77418	0.376501	0.180535	0.134272	0.733167	0.306611
1477010452500000	4.39661	18.7881	4.80078	3.78626	0.44536	lidar	0.465179	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	3.793	0.371433	0.18008	0.134014	0.731329	0.306019
1477010452550000	4.39661	18.7881	4.80078	3.78626	0.44536	radar	0	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	3.81158	0.366307	0.179993	0.134632	0.729458	0.305687
1477010452600000	4.10487	18.4726	4.6923	3.86818	0.502808	lidar	1.69199	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	3.82989	0.361122	0.179589	0.134365	0.728068	0.304944
1477010452650000	4.10487	18.4726	4.6923	3.86818	0.502808	radar	0	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	3.84795	0.355881	0.180087	0.135005	0.726555	0.304346
1477010452700000	3.65575	18.1782	4.82253	3.86726	0.424436	lidar	2.6514	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	3.86574	0.350583	0.179625	0.13484	0.724787	0.303723
1477010452750000	3.65575	18.1782	4.82253	3.86726	0.424436	radar	0	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	3.88327	0.34523	0.179662	0.135831	0.722978	0.303303
1477010452800000	3.24645	17.824	4.93509	3.90136	0.409917	lidar	1.29915	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	3.90053	0.339823	0.179226	0.135617	0.721166	0.302579
1477010452850000	3.24645	17.824	4.93509	3.90136	0.409917	radar	0	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	3.91752	0.334362	0.179064	0.13652	0.719345	0.301976
1477010452900000	2.89065	17.6052	4.79059	3.88076	0.322168	lidar	3.26544	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	3.93424	0.328848	0.178629	0.137055	0.717536	0.302384
1477010452950000	2.89065	17.6052	4.79059	3.88076	0.322168	radar	0	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	3.95068	0.323282	0.178467	0.139609	0.715748	0.303196
1477010453000000	2.56077	17.2031	4.85895	3.95435	0.381729	lidar	1.0057	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	3.96685	0.317665	0.178025	0.139855	0.713997	0.30275
1477010453050000	2.56077	17.2031	4.85895	3.95435	0.381729	radar	0	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	3.98273	0.311998	0.177924	0.141918	0.712233	0.302519
1477010453100000	2.2427	16.8395	4.85614	3.99841	0.390351	lidar	0.0124309	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	3.99833	0.306282	0.177486	0.14224	0.710549	0.301997
1477010453150000	2.2427	16.8395	4.85614	3.99841	0.390351	radar	0	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	4.01365	0.300517	0.177452	0.144492	0.708832	0.301649
1477010453200000	1.94252	16.3352	5.01991	4.09774	0.475803	lidar	3.80372	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	4.02867	0.294705	0.177033	0.144251	0.707449	0.301117
1477010453250000	1.94252	16.3352	5.01991	4.09774	0.475803	radar	0	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	4.04341	0.288846	0.177106	0.145213	0.705965	0.300481
1477010453300000	1.56789	15.9961	5.02597	4.07133	0.367326	lidar	1.81487	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	4.05785	0.282942	0.176687	0.145194	0.704289	0.299755
1477010453350000	1.56789	15.9961	5.02597	4.07133	0.367326	radar	0	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	4.07199	0.276993	0.176481	0.146799	0.7026	0.299063
1477010453400000	1.25133	15.5376	5.12801	4.11612	0.377353	lidar	1.05663	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	4.08584	0.271	0.176079	0.146584	0.70096	0.298443
1477010453450000	1.25133	15.5376	5.12801	4.11612	0.377353	radar	0	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	4.09939	0.264964	0.175821	0.147683	0.699301	0.297766
1477010453500000	0.879725	15.091	5.25536	4.11642	0.320121	lidar	2.12191	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	4.11264	0.258887	0.175588	0.147395	0.697656	0.297195
1477010453550000	0.879725	15.091	5.25536	4.11642	0.320121	radar	0	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	4.12559	0.252769	0.175183	0.148247	0.696055	0.296557
1477010453600000	0.647815	14.6609	5.1861	4.17192	0.355763	lidar	0.675126	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	4.13823	0.246611	0.174828	0.147952	0.694462	0.296034
1477010453650000	0.647815	14.6609	5.1861	4.17192	0.355763	radar	0	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	4.15056	0.240414	0.174489	0.148787	0.69285	0.295439
1477010453700000	0.33462	14.2192	5.23187	4.17874	0.31251	lidar	0.499975	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	4.16258	0.234179	0.174233	0.148479	0.691238	0.29489
1477010453750000	0.33462	14.2192	5.23187	4.17874	0.31251	radar	0	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	4.17429	0.227907	0.173838	0.149262	0.689639	0.294282
1477010453800000	0.240397	13.7116	5.15984	4.30722	0.457991	lidar	3.81397	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	4.18568	0.221599	0.17349	0.148922	0.689051	0.294323
1477010453850000	0.240397	13.7116	5.15984	4.30722	0.457991	radar	0	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	4.19676	0.215255	0.173573	0.149228	0.688303	0.294222
1477010453900000	-0.0547767	13.2669	5.19685	4.29131	0.365299	lidar	1.48226	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	4.20752	0.208879	0.173182	0.148891	0.687167	0.294005
1477010453950000	-0.0547767	13.2669	5.19685	4.29131	0.365299	radar	0	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	4.21797	0.202468	0.173061	0.149227	0.685938	0.293689
1477010454000000	-0.137295	12.819	5.05347	4.38289	0.450126	lidar	3.16805	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	4.22809	0.196027	0.173105	0.148891	0.686302	0.293413
1477010454050000	-0.137295	12.819	5.05347	4.38289	0.450126	radar	0	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	4.23789	0.189554	0.173895	0.149274	0.686453	0.293054
1477010454100000	-0.370509	12.357	5.08122	4.38024	0.378404	lidar	0.887937	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	4.24737	0.183051	0.173946	0.148942	0.686316	0.292688
1477010454150000	-0.370509	12.357	5.08122	4.38024	0.378404	radar	0	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	4.25652	0.176519	0.174705	0.149312	0.686011	0.292259
1477010454200000	-0.558747	11.9311	5.00739	4.38838	0.33541	lidar	0.839369	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	4.26535	0.169959	0.174953	0.148987	0.685802	0.291673
1477010454250000	-0.558747	11.9311	5.00739	4.38838	0.33541	radar	0	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	4.27385	0.163373	0.175975	0.149629	0.685441	0.291066
1477010454300000	-0.906317	11.459	5.1218	4.31233	0.170573	lidar	5.61603	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	4.28201	0.156761	0.175701	0.149304	0.684013	0.290427
1477010454350000	-0.906317	11.459	5.1218	4.31233	0.170573	radar	0	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	4.28985	0.150124	0.175826	0.149918	0.682562	0.28979
1477010454400000	-1.22984	11.0198	5.14785	4.2516	0.0547022	lidar	2.17055	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	4.29736	0.143463	0.175445	0.149627	0.681203	0.28927
1477010454450000	-1.22984	11.0198	5.14785	4.2516	0.0547022	radar	0	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	4.30453	0.136779	0.175157	0.150499	0.679899	0.288787
1477010454500000	-1.46626	10.5158	5.22855	4.26199	0.0623753	lidar	0.651738	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	4.31137	0.130074	0.174806	0.150179	0.678633	0.288188
1477010454550000	-1.46626	10.5158	5.22855	4.26199	0.0623753	radar	0	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	4.31787	0.123349	0.174463	0.150824	0.677428	0.287609
1477010454600000	-1.67125	10.1054	5.11469	4.2649	0.0567656	lidar	1.29124	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	4.32404	0.116604	0.174123	0.150613	0.676172	0.287247
1477010454650000	-1.67125	10.1054	5.11469	4.2649	0.0567656	radar	0	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	4.32987	0.10984	0.173775	0.151822	0.674971	0.286925
1477010454700000	-1.82745	9.65901	5.04503	4.30068	0.101195	lidar	0.816639	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	4.33536	0.10306	0.173408	0.151712	0.673571	0.286606
1477010454750000	-1.82745	9.65901	5.04503	4.30068	0.101195	radar	0	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	4.34052	0.0962627	0.173116	0.153241	0.672199	0.286324
1477010454800000	-1.96522	9.05112	5.24302	4.37832	0.201417	lidar	5.43524	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	4.34533	0.0894504	0.172765	0.152917	0.670844	0.285808
1477010454850000	-1.96522	9.05112	5.24302	4.37832	0.201417	radar	0	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	4.3498	0.0826241	0.172599	0.153394	0.66948	0.28528
1477010454900000	-2.15037	8.55344	5.2601	4.38881	0.186899	lidar	0.0612972	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	4.35393	0.0757847	0.172252	0.153075	0.668147	0.284797
1477010454950000	-2.15037	8.55344	5.2601	4.38881	0.186899	radar	0	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	4.35772	0.0689333	0.17208	0.153473	0.666808	0.284302
1477010455000000	-2.27625	8.08221	5.19056	4.42162	0.208704	lidar	0.550557	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	4.36117	0.062071	0.171816	0.153154	0.665702	0.283778
1477010455050000	-2.27625	8.08221	5.19056	4.42162	0.208704	radar	0	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	4.36427	0.0551989	0.171839	0.153653	0.664577	0.283248
1477010455100000	-2.49819	7.59901	5.21357	4.39662	0.139984	lidar	0.780042	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	4.36703	0.0483182	0.171508	0.153338	0.663269	0.282696
1477010455150000	-2.49819	7.59901	5.21357	4.39662	0.139984	radar	0	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	4.36945	0.0414297	0.171362	0.15387	0.66196	0.282143
1477010455200000	-2.71708	7.09765	5.2598	4.37826	0.0912881	lidar	0.576931	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	4.37152	0.0345348	0.171012	0.153556	0.660608	0.281601
1477010455250000	-2.71708	7.09765	5.2598	4.37826	0.0912881	radar	0	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	4.37325	0.0276344	0.170753	0.154007	0.659264	0.28106
1477010455300000	-2.83706	6.68098	5.09444	4.39993	0.110597	lidar	2.79064	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	4.37463	0.0207296	0.17044	0.153758	0.658004	0.280515
1477010455350000	-2.83706	6.68098	5.09444	4.39993	0.110597	radar	0	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	4.37567	0.0138215	0.170323	0.154739	0.656747	0.279975
1477010455400000	-2.95321	6.2037	5.06197	4.43026	0.139459	lidar	0.238394	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	4.37636	0.00691132	0.170119	0.154516	0.655712	0.279428
1477010455450000	-2.95321	6.2037	5.06197	4.43026	0.139459	radar	0	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	4.3767	-1.76894e-16	0.17022	0.155594	0.654681	0.278885
1477010455500000	-3.12073	5.66226	5.17574	4.43704	0.128251	lidar	1.31446	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	4.3767	-0.00691132	0.170028	0.155296	0.653661	0.278365
1477010455550000	-3.12073	5.66226	5.17574	4.43704	0.128251	radar	0	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	4.37636	-0.0138215	0.170147	0.155969	0.65265	0.277849
1477010455600000	-3.33126	5.15302	5.23481	4.41078	0.0695623	lidar	0.887578	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	4.37567	-0.0207296	0.169872	0.155663	0.651439	0.277358
1477010455650000	-3.33126	5.15302	5.23481	4.41078	0.0695623	radar	0	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	4.37463	-0.0276344	0.169831	0.156203	0.650241	0.276874
1477010455700000	-3.57179	4.62107	5.33848	4.37471	0.00501098	lidar	1.72687	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	4.37325	-0.0345348	0.169498	0.155906	0.648969	0.276459
1477010455750000	-3.57179	4.62107	5.33848	4.37471	0.00501098	radar	0	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	4.37152	-0.0414297	0.169263	0.156191	0.647703	0.276054
1477010455800000	-3.85773	4.1075	5.41888	4.31677	-0.0822723	lidar	1.83114	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	4.36945	-0.0483182	0.169066	0.155921	0.646791	0.275596
1477010455850000	-3.85773	4.1075	5.41888	4.31677	-0.0822723	radar	0	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	4.36703	-0.0551989	0.168742	0.156081	0.645862	0.275148
1477010455900000	-3.99193	3.6465	5.3105	4.3425	-0.0322349	lidar	1.59022	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	4.36427	-0.062071	0.168465	0.155787	0.64468	0.274649
1477010455950000	-3.99193	3.6465	5.3105	4.3425	-0.0322349	radar	0	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	4.36117	-0.0689333	0.168147	0.156086	0.643491	0.274159
1477010456000000	-4.17294	3.17325	5.26967	4.34129	-0.0294547	lidar	0.168488	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	4.35772	-0.0757847	0.167878	0.155788	0.642292	0.273646
1477010456050000	-4.17294	3.17325	5.26967	4.34129	-0.0294547	radar	0	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	4.35393	-0.0826241	0.167563	0.156161	0.641089	0.27314
1477010456100000	-4.33998	2.63868	5.3316	4.36035	0.00381283	lidar	0.552577	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	4.3498	-0.0894504	0.167276	0.155904	0.639869	0.272783
1477010456150000	-4.33998	2.63868	5.3316	4.36035	0.00381283	radar	0	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	4.34533	-0.0962627	0.166976	0.156024	0.638658	0.272449
1477010456200000	-4.55977	2.12882	5.37398	4.34332	-0.0223326	lidar	0.286665	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	4.34052	-0.10306	0.166745	0.155813	0.637461	0.272161
1477010456250000	-4.55977	2.12882	5.37398	4.34332	-0.0223326	radar	0	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	4.33536	-0.10984	0.166432	0.155822	0.636264	0.271904
1477010456300000	-4.7991	1.60451	5.44612	4.32181	-0.0512915	lidar	0.649316	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	4.32987	-0.116604	0.166325	0.155719	0.635128	0.271755
1477010456350000	-4.7991	1.60451	5.44612	4.32181	-0.0512915	radar	0	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	4.32404	-0.123349	0.16603	0.155586	0.633979	0.271649
1477010456400000	-4.86739	1.14504	5.28225	4.38189	0.0467321	lidar	4.16085	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	4.31787	-0.130074	0.165721	0.155429	0.633023	0.271465
