time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	yaw_ground_truth	yaw_rate_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010449700000	17.6601	18.3174	4.26145	2.40198	0.569412	lidar	0	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	2.44898	0.545663	0.231502	0.242085	0.606819	0.266393
1477010449750000	17.2729	18.7379	4.38482	2.44334	0.537684	radar	5.00825	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	2.47627	0.544754	0.232725	0.244468	0.605674	0.265719
1477010449800000	17.2729	18.7379	4.38482	2.44334	0.537684	lidar	0	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	2.5035	0.543759	0.236635	0.249103	0.604995	0.264776
1477010449850000	16.8009	19.1615	4.5555	2.50953	0.566834	radar	4.86028	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	2.53069	0.542677	0.236942	0.249763	0.603221	0.263878
1477010449900000	16.8009	19.1615	4.5555	2.50953	0.566834	lidar	0	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	2.55783	0.54151	0.239497	0.251945	0.601738	0.262948
1477010449950000	16.4487	19.2686	4.45808	2.60378	0.635285	radar	8.48726	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	2.5849	0.540258	0.240215	0.25438	0.599983	0.262927
1477010450000000	16.4487	19.2686	4.45808	2.60378	0.635285	lidar	0	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	2.61191	0.53892	0.243504	0.258635	0.598487	0.262296
1477010450050000	16.1239	19.4671	4.37546	2.62505	0.530699	radar	2.20461	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	2.63886	0.537498	0.245139	0.261542	0.597402	0.261717
1477010450100000	16.1239	19.4671	4.37546	2.62505	0.530699	lidar	0	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	2.66574	0.53599	0.249867	0.266129	0.596662	0.26083
1477010450150000	15.5369	19.9115	4.62383	2.65519	0.481157	radar	9.29275	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	2.69253	0.534397	0.249917	0.266435	0.594971	0.259985
1477010450200000	15.5369	19.9115	4.62383	2.65519	0.481157	lidar	0	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	2.71925	0.532721	0.252165	0.267677	0.593486	0.259536
1477010450250000	15.0804	20.1	4.64219	2.7182	0.503533	radar	1.35701	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	2.74589	0.53096	0.252087	0.26804	0.591735	0.258674
1477010450300000	15.0804	20.1	4.64219	2.7182	0.503533	lidar	0	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	2.77244	0.529115	0.254131	0.26922	0.590146	0.25815
1477010450350000	14.5259	20.3764	4.77981	2.77693	0.527213	radar	2.09901	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	2.79889	0.527187	0.253518	0.268885	0.588192	0.257362
1477010450400000	14.5259	20.3764	4.77981	2.77693	0.527213	lidar	0	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	2.82525	0.525176	0.254427	0.269049	0.586311	0.257022
1477010450450000	14.0289	20.5695	4.83479	2.83902	0.555351	radar	0.565845	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	2.85151	0.523081	0.253705	0.268515	0.584356	0.256205
1477010450500000	14.0289	20.5695	4.83479	2.83902	0.555351	lidar	0	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	2.87767	0.520904	0.254296	0.268322	0.582437	0.255765
1477010450550000	13.5947	20.6331	4.80662	2.93306	0.647732	radar	1.51984	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	2.90371	0.518645	0.253683	0.26811	0.580518	0.255199
1477010450600000	13.5947	20.6331	4.80662	2.93306	0.647732	lidar	0	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	2.92964	0.516304	0.254593	0.268244	0.578625	0.254371
1477010450650000	13.1313	20.7707	4.8141	2.98085	0.622301	radar	2.05374	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	2.95546	0.513881	0.254022	0.267849	0.576745	0.253751
1477010450700000	13.1313	20.7707	4.8141	2.98085	0.622301	lidar	0	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	2.98115	0.511377	0.25504	0.267679	0.57489	0.252932
1477010450750000	12.4784	20.9646	4.99116	3.02805	0.600423	radar	3.3573	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	3.00672	0.508793	0.254234	0.266901	0.573163	0.252217
1477010450800000	12.4784	20.9646	4.99116	3.02805	0.600423	lidar	0	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	3.03216	0.506127	0.253971	0.266198	0.571425	0.251428
1477010450850000	12.0306	21.007	4.95654	3.08733	0.606488	radar	0.986317	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	3.05747	0.503383	0.253166	0.265457	0.569671	0.250878
1477010450900000	12.0306	21.007	4.95654	3.08733	0.606488	lidar	0	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	3.08264	0.500558	0.25312	0.264764	0.56792	0.250092
1477010450950000	11.5481	20.9786	4.93445	3.15593	0.612747	radar	0.991001	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	3.10767	0.497655	0.252328	0.264201	0.566165	0.250007
1477010451000000	11.5481	20.9786	4.93445	3.15593	0.612747	lidar	0	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	3.13255	0.494673	0.252313	0.263662	0.564423	0.249393
1477010451050000	11.0004	20.9261	4.96769	3.22386	0.61158	radar	3.61374	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	3.15728	0.491613	0.251568	0.263348	0.562706	0.249984
1477010451100000	11.0004	20.9261	4.96769	3.22386	0.61158	lidar	0	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	3.18186	0.488475	0.251236	0.263005	0.561004	0.249767
1477010451150000	10.3197	21.004	5.10515	3.22823	0.493825	radar	4.7025	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	3.20629	0.48526	0.25121	0.26234	0.559526	0.249197
1477010451200000	10.3197	21.004	5.10515	3.22823	0.493825	lidar	0	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	3.23055	0.481969	0.250448	0.261638	0.558073	0.248442
1477010451250000	9.81972	20.9886	5.10636	3.26642	0.48105	radar	1.44665	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	3.25465	0.478601	0.250505	0.260925	0.556608	0.247777
1477010451300000	9.81972	20.9886	5.10636	3.26642	0.48105	lidar	0	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	3.27858	0.475158	0.249757	0.260172	0.555179	0.247047
1477010451350000	9.301	20.9789	5.10119	3.26877	0.381938	radar	1.81263	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	3.30234	0.47164	0.250038	0.259403	0.553778	0.246541
1477010451400000	9.301	20.9789	5.10119	3.26877	0.381938	lidar	0	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	3.32592	0.468047	0.249329	0.258638	0.552428	0.24658
1477010451450000	8.92446	20.8777	4.99791	3.3237	0.416515	radar	2.75784	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	3.34932	0.46438	0.24901	0.25789	0.550861	0.245994
1477010451500000	8.92446	20.8777	4.99791	3.3237	0.416515	lidar	0	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	3.37254	0.46064	0.248313	0.257139	0.549333	0.245855
1477010451550000	8.6891	20.6461	4.77807	3.40369	0.461114	radar	4.96256	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	3.39557	0.456828	0.247627	0.25666	0.547855	0.245139
1477010451600000	8.6891	20.6461	4.77807	3.40369	0.461114	lidar	0	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	3.41841	0.452943	0.247916	0.256008	0.546354	0.24457
1477010451650000	8.23805	20.4981	4.79075	3.46426	0.495965	radar	0.255058	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	3.44106	0.448987	0.247275	0.255587	0.544934	0.243914
1477010451700000	8.23805	20.4981	4.79075	3.46426	0.495965	lidar	0	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	3.46351	0.444959	0.247705	0.254951	0.54348	0.243238
1477010451750000	7.85477	20.3356	4.76999	3.53714	0.558176	radar	3.46749	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	3.48576	0.440862	0.247308	0.254564	0.542265	0.242885
1477010451800000	7.85477	20.3356	4.76999	3.53714	0.558176	lidar	0	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	3.5078	0.436695	0.248392	0.25393	0.540979	0.242249
1477010451850000	7.3667	20.1543	4.80454	3.5816	0.53681	radar	0.432316	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	3.52963	0.432459	0.247907	0.253568	0.539751	0.241913
1477010451900000	7.3667	20.1543	4.80454	3.5816	0.53681	lidar	0	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	3.55126	0.428154	0.248719	0.252933	0.53845	0.241297
1477010451950000	6.92207	19.9748	4.7998	3.61663	0.503366	radar	0.496197	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	3.57266	0.423782	0.24827	0.252512	0.537251	0.240796
1477010452000000	6.92207	19.9748	4.7998	3.61663	0.503366	lidar	0	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	3.59385	0.419343	0.249118	0.251846	0.53597	0.240137
1477010452050000	6.51376	19.7943	4.78221	3.65454	0.489779	radar	2.46931	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	3.61482	0.414838	0.248812	0.251322	0.534841	0.239551
1477010452100000	6.51376	19.7943	4.78221	3.65454	0.489779	lidar	0	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	3.63556	0.410268	0.249936	0.250635	0.533616	0.238898
1477010452150000	5.96255	19.5521	4.93069	3.70652	0.520808	radar	2.53594	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	3.65608	0.405632	0.249313	0.250137	0.532316	0.23865
1477010452200000	5.96255	19.5521	4.93069	3.70652	0.520808	lidar	0	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	3.67636	0.400933	0.249537	0.249461	0.530957	0.238113
1477010452250000	5.64133	19.2379	4.85873	3.7764	0.532359	radar	0.772744	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	3.6964	0.39617	0.249214	0.249181	0.530085	0.238186
1477010452300000	5.64133	19.2379	4.85873	3.7764	0.532359	lidar	0	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	3.71621	0.391345	0.250184	0.248549	0.52907	0.237855
1477010452350000	5.35356	18.993	4.71193	3.80551	0.468811	radar	4.29546	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	3.73578	0.386458	0.250549	0.248176	0.52861	0.23734
1477010452400000	5.35356	18.993	4.71193	3.80551	0.468811	lidar	0	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	3.7551	0.381509	0.252702	0.247523	0.527946	0.236716
1477010452450000	4.77737	18.7568	4.89573	3.81617	0.452789	radar	2.88816	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	3.77418	0.376501	0.252254	0.247005	0.526795	0.236191
1477010452500000	4.77737	18.7568	4.89573	3.81617	0.452789	lidar	0	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	3.793	0.371433	0.252829	0.246373	0.525553	0.235575
1477010452550000	4.43618	18.4669	4.82523	3.83967	0.398012	radar	0.971909	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	3.81158	0.366307	0.252591	0.245832	0.524469	0.234964
1477010452600000	4.43618	18.4669	4.82523	3.83967	0.398012	lidar	0	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	3.82989	0.361122	0.253555	0.245232	0.523281	0.234448
1477010452650000	3.95853	18.1875	4.99008	3.89759	0.489754	radar	7.91092	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	3.84795	0.355881	0.253029	0.244635	0.522123	0.234114
1477010452700000	3.95853	18.1875	4.99008	3.89759	0.489754	lidar	0	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	3.86574	0.350583	0.253307	0.244127	0.520883	0.233594
1477010452750000	3.72299	17.8634	4.82885	3.93442	0.432392	radar	2.98832	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	3.88327	0.34523	0.253311	0.243528	0.520083	0.23301
1477010452800000	3.72299	17.8634	4.82885	3.93442	0.432392	lidar	0	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	3.90053	0.339823	0.254591	0.243068	0.519127	0.23243
1477010452850000	3.22935	17.5505	4.99745	3.9608	0.456186	radar	3.21665	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	3.91752	0.334362	0.254107	0.242455	0.517997	0.231981
1477010452900000	3.22935	17.5505	4.99745	3.9608	0.456186	lidar	0	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	3.93424	0.328848	0.25439	0.242124	0.516786	0.231424
1477010452950000	3.01245	17.1311	4.97008	4.06246	0.540629	radar	1.20165	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	3.95068	0.323282	0.254441	0.241575	0.516636	0.231777
1477010453000000	3.01245	17.1311	4.97008	4.06246	0.540629	lidar	0	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	3.96685	0.317665	0.255677	0.241099	0.516239	0.23179
1477010453050000	2.67121	16.7938	4.87225	4.06144	0.4359	radar	3.2707	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	3.98273	0.311998	0.255733	0.240518	0.515841	0.231314
1477010453100000	2.67121	16.7938	4.87225	4.06144	0.4359	lidar	0	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	3.99833	0.306282	0.256916	0.240159	0.51523	0.23076
1477010453150000	2.17241	16.4214	4.96637	4.02971	0.331775	radar	4.95029	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	4.01365	0.300517	0.256382	0.239577	0.514053	0.230208
1477010453200000	2.17241	16.4214	4.96637	4.02971	0.331775	lidar	0	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	4.02867	0.294705	0.25641	0.239278	0.512827	0.22973
1477010453250000	1.79844	16.0798	4.96984	4.02248	0.273802	radar	0.769318	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	4.04341	0.288846	0.255808	0.238703	0.511581	0.229441
1477010453300000	1.79844	16.0798	4.96984	4.02248	0.273802	lidar	0	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	4.05785	0.282942	0.255582	0.238638	0.510362	0.229342
1477010453350000	1.58915	15.6346	4.97897	4.1225	0.390856	radar	1.82832	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	4.07199	0.276993	0.255174	0.238066	0.509495	0.228816
1477010453400000	1.58915	15.6346	4.97897	4.1225	0.390856	lidar	0	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	4.08584	0.271	0.255401	0.237853	0.508508	0.228268
1477010453450000	1.18051	15.2683	5.04003	4.1128	0.340445	radar	1.68476	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	4.09939	0.264964	0.254806	0.237295	0.507337	0.227726
1477010453500000	1.18051	15.2683	5.04003	4.1128	0.340445	lidar	0	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	4.11264	0.258887	0.254517	0.237306	0.506142	0.227222
1477010453550000	0.894941	14.9065	4.97411	4.11446	0.280276	radar	2.0104	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	4.12559	0.252769	0.253932	0.236825	0.504951	0.226915
1477010453600000	0.894941	14.9065	4.97411	4.11446	0.280276	lidar	0	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	4.13823	0.246611	0.25364	0.237182	0.503766	0.226746
1477010453650000	0.698094	14.437	5.0026	4.20078	0.37506	radar	1.79918	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	4.15056	0.240414	0.253186	0.236652	0.502953	0.226223
1477010453700000	0.698094	14.437	5.0026	4.20078	0.37506	lidar	0	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	4.16258	0.234179	0.253206	0.236804	0.502027	0.225697
1477010453750000	0.352091	13.9652	5.19282	4.24484	0.432676	radar	3.40042	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	4.17429	0.227907	0.252638	0.236258	0.501251	0.225714
1477010453800000	0.352091	13.9652	5.19282	4.24484	0.432676	lidar	0	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	4.18568	0.221599	0.252333	0.236257	0.500362	0.225588
1477010453850000	0.120915	13.4939	5.24871	4.30339	0.473558	radar	0.869305	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	4.19676	0.215255	0.2518	0.235716	0.500128	0.226281
1477010453900000	0.120915	13.4939	5.24871	4.30339	0.473558	lidar	0	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	4.20752	0.208879	0.251576	0.235611	0.499716	0.226765
1477010453950000	-0.155663	13.05	5.20914	4.30203	0.395583	radar	1.41634	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	4.21797	0.202468	0.25102	0.235076	0.499182	0.226861
1477010454000000	-0.155663	13.05	5.20914	4.30203	0.395583	lidar	0	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	4.22809	0.196027	0.250695	0.235012	0.498514	0.226829
1477010454050000	-0.492122	12.5807	5.22485	4.27192	0.28991	radar	2.27968	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	4.23789	0.189554	0.250156	0.234486	0.497462	0.226521
1477010454100000	-0.492122	12.5807	5.22485	4.27192	0.28991	lidar	0	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	4.24737	0.183051	0.24963	0.234379	0.496378	0.22615
1477010454150000	-0.810253	12.1565	5.24054	4.25293	0.231122	radar	2.11943	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	4.25652	0.176519	0.249249	0.233858	0.495281	0.225687
1477010454200000	-0.810253	12.1565	5.24054	4.25293	0.231122	lidar	0	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	4.26535	0.169959	0.248701	0.233924	0.494218	0.225203
1477010454250000	-1.11001	11.684	5.29027	4.25296	0.208864	radar	0.306233	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	4.27385	0.163373	0.24857	0.233406	0.493228	0.224746
1477010454300000	-1.11001	11.684	5.29027	4.25296	0.208864	lidar	0	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	4.28201	0.156761	0.248127	0.23345	0.492302	0.224271
1477010454350000	-1.25322	11.2133	5.17874	4.27119	0.161177	radar	3.2553	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	4.28985	0.150124	0.247767	0.232938	0.491258	0.223789
1477010454400000	-1.25322	11.2133	5.17874	4.27119	0.161177	lidar	0	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	4.29736	0.143463	0.24724	0.232987	0.490255	0.223325
1477010454450000	-1.37677	10.7405	5.16489	4.34192	0.251843	radar	1.52557	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	4.30453	0.136779	0.246733	0.23248	0.489336	0.222879
1477010454500000	-1.37677	10.7405	5.16489	4.34192	0.251843	lidar	0	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	4.31137	0.130074	0.246214	0.23254	0.488377	0.222418
1477010454550000	-1.55841	10.2213	5.22844	4.38397	0.2899	radar	0.964914	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	4.31787	0.123349	0.245696	0.23205	0.487734	0.222209
1477010454600000	-1.55841	10.2213	5.22844	4.38397	0.2899	lidar	0	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	4.32404	0.116604	0.245199	0.23194	0.487021	0.221957
1477010454650000	-1.69395	9.76813	5.13647	4.40277	0.255236	radar	1.17555	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	4.32987	0.10984	0.244679	0.231444	0.486581	0.221549
1477010454700000	-1.69395	9.76813	5.13647	4.40277	0.255236	lidar	0	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	4.33536	0.10306	0.244278	0.231448	0.486063	0.221125
1477010454750000	-1.96453	9.26572	5.25446	4.39754	0.238381	radar	1.83658	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	4.34052	0.0962627	0.243789	0.230965	0.485323	0.220911
1477010454800000	-1.96453	9.26572	5.25446	4.39754	0.238381	lidar	0	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	4.34533	0.0894504	0.243285	0.230893	0.484538	0.220666
1477010454850000	-2.08722	8.82447	5.14347	4.41008	0.19798	radar	2.15538	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	4.3498	0.0826241	0.242774	0.23041	0.483936	0.220233
1477010454900000	-2.08722	8.82447	5.14347	4.41008	0.19798	lidar	0	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	4.35393	0.0757847	0.242347	0.230529	0.483288	0.219794
1477010454950000	-2.38226	8.29909	5.27441	4.38011	0.146233	radar	1.95723	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	4.35772	0.0689333	0.241941	0.230054	0.48231	0.219462
1477010455000000	-2.38226	8.29909	5.27441	4.38011	0.146233	lidar	0	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	4.36117	0.062071	0.241441	0.230008	0.481327	0.219117
1477010455050000	-2.43695	7.89814	5.10246	4.42288	0.166476	radar	6.16492	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	4.36427	0.0551989	0.240944	0.229567	0.480761	0.218664
1477010455100000	-2.43695	7.89814	5.10246	4.42288	0.166476	lidar	0	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	4.36703	0.0483182	0.240542	0.229935	0.480163	0.218213
1477010455150000	-2.77546	7.39584	5.20148	4.3452	0.0275233	radar	4.22304	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	4.36945	0.0414297	0.24023	0.229485	0.479239	0.217781
1477010455200000	-2.77546	7.39584	5.20148	4.3452	0.0275233	lidar	0	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	4.37152	0.0345348	0.239769	0.229782	0.478332	0.217355
1477010455250000	-2.85772	6.9512	5.10925	4.40029	0.110509	radar	1.81572	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	4.37325	0.0276344	0.239306	0.229393	0.477468	0.216928
1477010455300000	-2.85772	6.9512	5.10925	4.40029	0.110509	lidar	0	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	4.37463	0.0207296	0.23883	0.229942	0.476602	0.216506
1477010455350000	-2.93376	6.50624	4.95559	4.40401	0.0481949	radar	4.41189	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	4.37567	0.0138215	0.238363	0.229649	0.475834	0.216391
1477010455400000	-2.93376	6.50624	4.95559	4.40401	0.0481949	lidar	0	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	4.37636	0.00691132	0.238021	0.230481	0.475065	0.216282
1477010455450000	-3.17647	6.0047	5.08204	4.39125	0.0518899	radar	2.67506	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	4.3767	-1.76894e-16	0.237552	0.230164	0.474164	0.21592
1477010455500000	-3.17647	6.0047	5.08204	4.39125	0.0518899	lidar	0	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	4.3767	-0.00691132	0.237105	0.230917	0.473268	0.21556
1477010455550000	-3.36329	5.49289	5.1095	4.36749	-0.0148377	radar	2.04836	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	4.37636	-0.0138215	0.236651	0.230558	0.472329	0.215225
1477010455600000	-3.36329	5.49289	5.1095	4.36749	-0.0148377	lidar	0	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	4.37567	-0.0207296	0.236197	0.231172	0.471395	0.214889
1477010455650000	-3.49194	5.0081	5.08955	4.39748	0.0463588	radar	0.573219	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	4.37463	-0.0276344	0.235731	0.230827	0.470556	0.214506
1477010455700000	-3.49194	5.0081	5.08955	4.39748	0.0463588	lidar	0	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	4.37325	-0.0345348	0.235328	0.231469	0.46973	0.214121
1477010455750000	-3.69122	4.48265	5.1476	4.36425	-0.0404863	radar	2.78408	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	4.37152	-0.0414297	0.234875	0.231069	0.468813	0.213735
1477010455800000	-3.69122	4.48265	5.1476	4.36425	-0.0404863	lidar	0	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	4.36945	-0.0483182	0.234447	0.2315	0.4679	0.213347
1477010455850000	-3.87771	3.99824	5.16891	4.37206	-0.00102867	radar	0.876368	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	4.36703	-0.0551989	0.234005	0.23111	0.466997	0.212936
1477010455900000	-3.87771	3.99824	5.16891	4.37206	-0.00102867	lidar	0	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	4.36427	-0.062071	0.233572	0.231562	0.466104	0.212525
1477010455950000	-4.07459	3.57939	5.09898	4.33958	-0.0752024	radar	2.74225	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	4.36117	-0.0689333	0.233151	0.231312	0.465227	0.212265
1477010456000000	-4.07459	3.57939	5.09898	4.33958	-0.0752024	lidar	0	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	4.35772	-0.0757847	0.232712	0.232172	0.464347	0.211989
1477010456050000	-4.30002	3.04971	5.20858	4.31572	-0.110279	radar	1.38117	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	4.35393	-0.0826241	0.232357	0.231829	0.463611	0.211613
1477010456100000	-4.30002	3.04971	5.20858	4.31572	-0.110279	lidar	0	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	4.3498	-0.0894504	0.231916	0.232411	0.462849	0.211231
1477010456150000	-4.48458	2.53392	5.23852	4.32618	-0.0611251	radar	0.845077	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	4.34533	-0.0962627	0.231566	0.232023	0.462023	0.210832
1477010456200000	-4.48458	2.53392	5.23852	4.32618	-0.0611251	lidar	0	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	4.34052	-0.10306	0.23113	0.232427	0.461183	0.210438
1477010456250000	-4.68118	2.04629	5.24607	4.2884	-0.158914	radar	3.48042	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	4.33536	-0.10984	0.230799	0.232036	0.46057	0.210055
1477010456300000	-4.68118	2.04629	5.24607	4.2884	-0.158914	lidar	0	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	4.32987	-0.116604	0.230368	0.232409	0.459911	0.209667
1477010456350000	-4.92337	1.52622	5.34146	4.26609	-0.178628	radar	0.862145	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	4.32404	-0.123349	0.23015	0.231985	0.459533	0.209281
1477010456400000	-4.92337	1.52622	5.34146	4.26609	-0.178628	lidar	0	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	4.31787	-0.130074	0.229753	0.232163	0.459081	0.208905
