time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth	rmse_x	rmse_y	rmse_vx	rmse_vy
1477010450350000	14.3688	20.6263	5.24413	2.82289	0.913193	radar	0.806105	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0751648	0.122859	0.965495	1.03567
1477010450400000	14.1189	20.6912	5.20651	2.89031	0.989238	lidar	0.775416	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.074992	0.12246	0.962948	1.03233
1477010450450000	13.8744	20.7693	5.11477	2.90096	0.660205	radar	0.0686757	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0748813	0.122073	0.960114	1.02897
1477010450500000	13.5699	20.8453	5.56207	2.92039	0.547884	lidar	1.38211	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0753543	0.121708	0.958889	1.02556
1477010450550000	13.3428	20.8658	5.23922	3.01922	1.0059	radar	0.972431	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0757381	0.121307	0.956563	1.023
1477010450600000	13.1221	20.8767	4.94864	3.09894	1.10968	lidar	0.157043	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.075966	0.120963	0.953576	1.02174
1477010450650000	12.9318	20.9092	4.26917	3.10966	0.706631	radar	1.95241	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0758615	0.120666	0.951329	1.02027
1477010450700000	12.7874	20.9417	3.82735	3.16961	0.863626	lidar	1.20293	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.0756741	0.120405	0.951424	1.01944
1477010450750000	12.5251	20.9866	4.60253	3.12836	0.504563	radar	3.06226	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0754402	0.120114	0.948521	1.01727
1477010450800000	12.223	21.0799	5.22965	3.01738	-0.122793	lidar	0.206122	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0752909	0.119731	0.945925	1.01407
1477010450850000	12.0101	21.0794	5.17096	3.15223	0.845988	radar	0.856378	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0750651	0.119362	0.943277	1.01153
1477010450900000	11.7576	21.0363	5.14151	3.22203	0.805604	lidar	1.97695	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0748601	0.119158	0.94054	1.00987
1477010450950000	11.5175	21.0083	4.82001	3.24467	0.515581	radar	1.0692	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0746506	0.119164	0.937615	1.00806
1477010451000000	11.3223	21.009	4.55363	3.28957	0.623067	lidar	0.308807	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0744426	0.119198	0.935159	1.00651
1477010451050000	11.0592	20.9571	4.87724	3.32375	0.570988	radar	4.26081	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0742135	0.119627	0.932292	1.0054
1477010451100000	10.8724	20.9206	4.57917	3.40457	0.80863	lidar	0.0452276	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0741441	0.120339	0.930122	1.00533
1477010451150000	10.5692	20.9325	4.85351	3.25355	-0.270722	radar	4.20276	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0739179	0.120797	0.927292	1.00241
1477010451200000	10.1793	21.0901	5.92646	2.92361	-1.65344	lidar	1.37189	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.074537	0.120431	0.927204	1.00826
1477010451250000	9.95936	21.0417	5.56532	3.22516	0.940451	radar	1.61942	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0748951	0.120087	0.925913	1.00525
1477010451300000	9.90955	20.9752	3.57194	3.29944	0.826897	lidar	1.19964	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0748837	0.119829	0.928839	1.00227
1477010451350000	9.68879	20.9483	4.16237	3.34722	0.957548	radar	0.326432	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0750161	0.119546	0.927964	0.999292
1477010451400000	9.52494	20.9007	3.96809	3.44413	1.26919	lidar	0.0747354	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0759599	0.119281	0.928661	0.996567
1477010451450000	9.35568	20.8406	4.33813	3.56951	1.72879	radar	0.817223	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0780123	0.119059	0.928285	0.995462
1477010451500000	8.84301	20.8806	6.32654	3.15569	-0.587167	lidar	2.75718	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0778153	0.118721	0.933	0.995709
1477010451550000	8.65692	20.7776	5.47449	3.37127	0.469651	radar	5.35754	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0776099	0.118388	0.93128	0.99281
1477010451600000	8.29592	20.6903	6.33719	3.36076	0.17855	lidar	2.78849	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0777552	0.118096	0.935056	0.98994
1477010451650000	8.02097	20.6233	6.06951	3.38258	0.212618	radar	0.231268	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0782374	0.1178	0.936649	0.987091
1477010451700000	7.86556	20.5145	5.16285	3.52226	0.871008	lidar	0.494379	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0781405	0.117603	0.934005	0.984634
1477010451750000	7.68393	20.4282	5.11312	3.62886	1.3722	radar	2.82828	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.07792	0.117429	0.931404	0.983358
1477010451800000	7.24753	20.3937	6.33976	3.43718	0.0901507	lidar	0.839917	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0793145	0.117118	0.935098	0.980592
1477010451850000	6.9694	20.2991	6.23435	3.4657	0.165963	radar	0.281892	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0814566	0.116816	0.937744	0.977869
1477010451900000	6.7872	20.1917	5.46229	3.57296	0.564715	lidar	0.184173	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0827885	0.116537	0.935634	0.975408
1477010451950000	6.58027	20.092	5.1866	3.62382	0.690297	radar	0.507952	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0838231	0.116257	0.933054	0.973009
1477010452000000	6.3771	19.9957	5.03004	3.68075	0.801387	lidar	0.033124	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.08458	0.115962	0.930541	0.9708
1477010452050000	6.21513	19.8953	4.86995	3.76879	1.1541	radar	2.67851	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0847637	0.115656	0.928671	0.969122
1477010452100000	5.89454	19.8173	5.51249	3.64693	0.344237	lidar	0.268075	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.0859951	0.115344	0.926704	0.96674
1477010452150000	5.62583	19.6691	6.04822	3.67432	0.449729	radar	1.06112	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.0879499	0.115035	0.926419	0.965193
1477010452200000	5.60979	19.5063	4.57211	3.96649	1.58466	lidar	1.24359	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.0878417	0.114786	0.928034	0.96445
1477010452250000	5.50955	19.3179	4.37391	4.13277	1.98128	radar	1.27011	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0876762	0.114763	0.935402	0.964812
1477010452300000	5.20058	19.2678	4.57013	3.85947	0.366253	lidar	2.48994	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0875179	0.114473	0.934519	0.962462
1477010452350000	5.12303	19.1356	4.30842	4.0251	1.13674	radar	3.03973	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0874837	0.114179	0.9377	0.960676
1477010452400000	4.91598	19.0026	4.66537	3.96965	0.658348	lidar	0.117602	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.0874443	0.11388	0.937707	0.958977
1477010452450000	4.67446	18.8535	5.38824	3.86537	0.112711	radar	1.72576	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.0872658	0.113585	0.935236	0.957455
1477010452500000	4.4529	18.758	5.34265	3.78344	-0.274569	lidar	0.402213	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.0870499	0.113323	0.93302	0.955012
1477010452550000	4.30274	18.5937	5.08086	3.86187	0.120505	radar	0.597871	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.0869638	0.113047	0.930626	0.95267
1477010452600000	4.22476	18.449	4.38669	4.01382	0.720926	lidar	0.291439	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.0877655	0.112794	0.931353	0.950273
1477010452650000	3.99139	18.305	5.68743	3.94719	0.448315	radar	3.77261	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644	0.0881586	0.112583	0.928983	0.949717
1477010452700000	3.54281	18.1927	6.60957	3.55686	-1.3838	lidar	1.23939	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732	0.0883058	0.112581	0.940804	0.948496
1477010452750000	3.38382	18.0271	5.92725	3.70358	-0.347364	radar	3.29194	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627	0.0882897	0.112593	0.942968	0.946239
1477010452800000	3.1293	17.8551	6.04624	3.69382	-0.415707	lidar	0.668992	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331	0.0887567	0.112604	0.946507	0.944079
1477010452850000	2.83853	17.6889	6.95599	3.7445	0.382407	radar	0.782609	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844	0.0905033	0.112664	0.956098	0.942134
1477010452900000	2.84448	17.5716	4.94021	3.9898	1.49083	lidar	4.98294	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167	0.0904517	0.113143	0.953903	0.939792
1477010452950000	2.73556	17.3482	5.31992	4.1798	2.19783	radar	1.74751	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302	0.0902296	0.113313	0.953163	0.939695
1477010453000000	2.57008	17.1257	5.5418	4.244	1.96269	lidar	0.131008	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251	0.0900055	0.113274	0.953074	0.941312
1477010453050000	2.4864	16.9326	4.50228	4.34632	1.90462	radar	0.282635	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014	0.0899672	0.11321	0.958825	0.939452
1477010453100000	2.28533	16.7816	4.6211	4.21361	0.908402	lidar	0.426733	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595	0.0898095	0.11335	0.95965	0.937265
1477010453150000	2.09947	16.5501	4.93835	4.12684	0.243594	radar	4.80384	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995	0.0896094	0.113291	0.958038	0.935099
1477010453200000	1.93425	16.2945	5.51835	4.1437	0.291038	lidar	2.42791	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216	0.0894063	0.113049	0.955846	0.934123
1477010453250000	1.78073	16.1162	5.25112	4.10024	0.00911423	radar	0.306339	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261	0.0892129	0.112854	0.953572	0.932096
1477010453300000	1.47299	16.0005	5.60652	3.83427	-1.08641	lidar	0.76853	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132	0.0893986	0.113034	0.954996	0.930393
1477010453350000	1.35043	15.7511	6.0256	4.05542	0.429227	radar	1.23039	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832	0.0894048	0.112973	0.953709	0.929362
1477010453400000	1.17756	15.5074	6.07821	4.10424	0.482137	lidar	0.395635	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364	0.0895304	0.112781	0.952006	0.929019
1477010453450000	0.986328	15.3138	5.7179	4.06069	0.0784632	radar	0.719561	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773	0.0899607	0.112632	0.95044	0.927154
1477010453500000	0.744536	15.0869	6.14729	3.99539	-0.240602	lidar	0.466655	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933	0.091408	0.112436	0.951511	0.925394
1477010453550000	0.631982	14.9091	5.47654	4.06894	0.184344	radar	2.15711	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977	0.0924537	0.112349	0.949774	0.923247
1477010453600000	0.678733	14.7152	4.31903	4.34849	1.35172	lidar	0.732382	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864	0.0922669	0.112348	0.951364	0.921252
1477010453650000	0.59827	14.4666	5.19906	4.44519	1.53565	radar	0.862088	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598	0.0920641	0.112217	0.95366	0.920267
1477010453700000	0.325551	14.2307	5.66679	4.17393	-0.0775051	lidar	0.950364	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181	0.0921834	0.112033	0.951565	0.91874
1477010453750000	0.158268	13.9724	6.44576	4.17528	0.0711026	radar	0.366826	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617	0.0925307	0.111784	0.950448	0.919841
1477010453800000	0.36798	13.7025	4.99457	4.72601	2.42101	lidar	1.9403	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909	0.093218	0.111541	0.96516	0.918492
1477010453850000	0.308881	13.468	5.35297	4.72314	1.82864	radar	0.87126	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061	0.0946459	0.111315	0.978808	0.918329
1477010453900000	-0.06146	13.263	4.94757	4.16548	-1.08828	lidar	3.02823	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075	0.0944346	0.111068	0.976588	0.916418
1477010453950000	-0.181537	13.0391	5.65802	4.18033	-0.597367	radar	0.334277	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955	0.094227	0.110822	0.974794	0.914631
1477010454000000	-0.0476758	12.8558	4.22642	4.57145	1.22453	lidar	1.93051	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704	0.0957804	0.110585	0.980125	0.912903
1477010454050000	-0.201575	12.6145	4.86316	4.42044	0.232681	radar	2.87865	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326	0.09688	0.110339	0.980011	0.910858
1477010454100000	-0.418796	12.4009	5.12585	4.16222	-0.952764	lidar	0.609863	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823	0.0970937	0.110109	0.978121	0.908954
1477010454150000	-0.614813	12.1914	6.23983	4.07646	-0.834766	radar	2.66712	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198	0.0969464	0.109916	0.980633	0.907294
1477010454200000	-0.635257	11.9892	5.32216	4.27305	0.159777	lidar	0.660615	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456	0.0972265	0.109804	0.978454	0.90534
1477010454250000	-0.882647	11.7436	6.21321	4.09376	-0.683509	radar	1.72232	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598	0.0970136	0.109655	0.980783	0.903699
1477010454300000	-1.1426	11.4915	6.70316	3.97685	-1.03458	lidar	0.662101	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628	0.0972508	0.109465	0.990886	0.90189
1477010454350000	-1.23477	11.2304	6.00627	4.09348	-0.409272	radar	2.34842	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549	0.0973969	0.109237	0.992831	0.899986
1477010454400000	-1.39763	11.0207	5.78405	4.09618	-0.296332	lidar	0.0396034	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364	0.0979417	0.109051	0.994138	0.898019
1477010454450000	-1.4886	10.7804	6.13161	4.26614	1.02498	radar	0.995173	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075	0.098381	0.108859	0.992746	0.897541
1477010454500000	-1.54411	10.5084	5.87212	4.41655	1.47328	lidar	0.682187	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686	0.0985129	0.108627	0.990804	0.897341
1477010454550000	-1.62555	10.2319	5.67471	4.48128	1.36831	radar	0.569882	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198	0.0985482	0.108404	0.989707	0.896729
1477010454600000	-1.61516	10.0614	4.96516	4.65239	1.87655	lidar	2.02332	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615	0.0983367	0.108211	0.993583	0.894864
1477010454650000	-1.61127	9.84611	4.83423	4.76718	1.98164	radar	0.176259	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939	0.0983621	0.108076	1.00183	0.892951
1477010454700000	-1.68792	9.64427	4.70765	4.69927	1.24066	lidar	0.549365	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172	0.0984829	0.108079	1.00694	0.89108
1477010454750000	-1.86997	9.37976	5.40204	4.40299	-0.3956	radar	2.89994	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316	0.0983025	0.107993	1.00492	0.889422
1477010454800000	-1.93959	9.03095	6.16233	4.45274	0.0450939	lidar	4.42825	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374	0.0981733	0.107774	1.00296	0.890479
1477010454850000	-1.99597	8.81914	5.4778	4.45565	0.022879	radar	1.31555	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347	0.0981667	0.107549	1.00128	0.889074
1477010454900000	-2.15379	8.5592	5.83304	4.34166	-0.483921	lidar	0.131208	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238	0.0979808	0.107325	0.999361	0.887989
1477010454950000	-2.41181	8.25351	7.05396	4.12468	-1.26571	radar	1.60054	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047	0.098176	0.107197	1.00651	0.888485
1477010455000000	-2.30918	8.06261	5.2707	4.44882	0.461255	lidar	2.25609	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778	0.0980369	0.10698	1.00478	0.886744
1477010455050000	-2.2937	7.8927	4.88343	4.60742	1.29774	radar	5.16818	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843	0.0983718	0.106821	1.00597	0.884911
1477010455100000	-2.51612	7.61335	5.69751	4.36822	-0.142742	lidar	0.995622	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006	0.0981829	0.10661	1.00395	0.883611
1477010455150000	-2.79187	7.32016	6.78686	4.08887	-1.35282	radar	2.18708	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507	0.0985318	0.106405	1.01188	0.882676
1477010455200000	-2.85467	7.08856	6.00511	4.22649	-0.421861	lidar	0.529281	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933	0.0987255	0.106192	1.01211	0.881263
1477010455250000	-2.84865	6.8772	5.35552	4.44721	1.00259	radar	2.15973	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286	0.0985671	0.105983	1.01026	0.879633
1477010455300000	-2.77488	6.75271	3.79269	4.68481	1.93523	lidar	1.46119	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566	0.0986377	0.106146	1.01346	0.88071
1477010455350000	-2.74156	6.56577	3.79211	4.83754	2.19767	radar	0.934564	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774	0.099554	0.106682	1.02094	0.881936
1477010455400000	-2.83325	6.30766	4.26803	4.68777	0.87847	lidar	1.12226	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911	0.1004	0.10712	1.02398	0.881104
1477010455450000	-3.0698	6.0059	5.49244	4.20563	-1.57554	radar	5.61462	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976	0.100319	0.107221	1.02371	0.879367
1477010455500000	-3.1968	5.71881	5.91063	4.19834	-1.0994	lidar	2.28339	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097	0.100144	0.107153	1.02444	0.877741
1477010455550000	-3.3022	5.42955	6.32056	4.26724	-0.463806	radar	0.993487	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893	0.0999505	0.106977	1.02437	0.87743
1477010455600000	-3.44954	5.14109	6.42485	4.24401	-0.502885	lidar	0.101042	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745	0.0997935	0.106765	1.02504	0.877231
1477010455650000	-3.49534	4.90851	5.81488	4.38274	0.649629	radar	0.599334	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525	0.0995973	0.106559	1.02307	0.876302
1477010455700000	-3.66604	4.5643	6.70176	4.35316	0.331561	lidar	0.344874	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233	0.0995596	0.106482	1.02182	0.87879
1477010455750000	-3.72882	4.32462	5.62206	4.35789	-0.10798	radar	1.31538	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868	0.0994495	0.106389	1.01991	0.877383
1477010455800000	-3.91209	4.02249	6.31826	4.28567	-0.433837	lidar	0.634739	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943	0.099767	0.106524	1.01936	0.877306
1477010455850000	-3.93539	3.8526	5.13976	4.43577	0.803999	radar	1.85789	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918	0.0997577	0.106387	1.01762	0.875611
1477010455900000	-3.93767	3.7082	3.9981	4.52201	0.980725	lidar	0.602941	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833	0.0995674	0.106208	1.01761	0.875942
1477010455950000	-3.96154	3.60057	3.12554	4.57545	0.939211	radar	2.0338	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666	0.0994317	0.106554	1.01915	0.8812
1477010456000000	-4.07868	3.31758	4.34921	4.43456	-0.192109	lidar	1.52062	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925	0.0992545	0.106678	1.0179	0.880537
1477010456050000	-4.22999	2.99262	5.87139	4.29855	-0.71717	radar	1.3083	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104	0.0990875	0.106525	1.0165	0.879431
1477010456100000	-4.38648	2.66037	6.52234	4.23734	-0.811138	lidar	1.01625	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202	0.099088	0.106345	1.01701	0.879702
1477010456150000	-4.45008	2.41969	5.80277	4.36654	0.448508	radar	0.458258	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218	0.0989945	0.106165	1.0151	0.878855
1477010456200000	-4.56558	2.10701	6.24795	4.39972	0.589044	lidar	0.180563	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149	0.0989693	0.10616	1.01319	0.879858
1477010456250000	-4.61992	1.96805	4.68352	4.29082	-0.866039	radar	2.58987	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994	0.0988337	0.105961	1.01128	0.878842
1477010456300000	-4.79042	1.60872	6.31283	4.2427	-0.892969	lidar	1.24642	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751	0.0989492	0.106022	1.01097	0.878635
1477010456350000	-4.89593	1.39087	5.45208	4.26994	-0.118932	radar	0.37959	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417	0.0991034	0.105997	1.00934	0.877031
1477010456400000	-4.92759	1.25435	4.18199	4.20188	-0.677687	lidar	4.098	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799	0.0990032	0.1058	1.00746	0.878112
1477010456450000	-5.01142	1.10051	3.75933	4.17935	-0.504757	radar	0.0626731	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468	0.0988674	0.105742	1.00562	0.881397
1477010456500000	-5.0584	0.888873	3.91596	4.21607	-0.200015	lidar	2.5011	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848	0.0986852	0.105777	1.00383	0.883333
1477010456550000	-5.19338	0.409482	6.96552	4.43475	0.798385	radar	6.17606	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127	0.0985174	0.105865	1.00204	0.889742
1477010456600000	-5.24555	0.178204	6.07418	4.40561	0.471265	lidar	1.41214	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303	0.0983491	0.10593	1.00035	0.890502
1477010456650000	-5.37134	-0.078605	5.86325	4.38177	0.448656	radar	5.65748	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374	0.0981704	0.106095	0.998635	0.890365
1477010456700000	-5.42358	-0.252401	4.95477	4.34782	0.123783	lidar	1.04998	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335	0.0980661	0.106022	0.997148	0.888748
1477010456750000	-5.54717	-0.292799	4.05233	4.12515	-1.52194	radar	2.18428	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185	0.0979351	0.106033	0.99534	0.890468
1477010456800000	-5.69411	-0.454148	4.28802	4.03996	-1.46561	lidar	1.43699	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919	0.0977628	0.106392	0.993834	0.892152
1477010456850000	-5.80245	-0.701256	5.00786	4.06258	-1.03522	radar	3.3043	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536	0.0975959	0.106654	0.992983	0.891318
1477010456900000	-5.90424	-1.12591	6.22809	4.38969	0.98906	lidar	2.43955	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032	0.0974459	0.106479	0.991459	0.893255
1477010456950000	-5.97687	-1.49225	7.36154	4.45282	0.670976	radar	1.68217	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404	0.0973983	0.106768	0.99015	0.904697
1477010457000000	-6.15677	-1.60012	5.37412	4.2277	-0.478869	lidar	2.51316	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648	0.0972354	0.106619	0.988394	0.903189
1477010457050000	-6.2872	-1.83586	5.90334	4.15048	-0.998668	radar	0.577382	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762	0.0970681	0.10649	0.987421	0.902074
1477010457100000	-6.39687	-2.12807	6.10761	4.1812	-0.576057	lidar	0.252944	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742	0.0969159	0.106573	0.986241	0.901729
1477010457150000	-6.59693	-2.22933	4.66199	3.97245	-1.31304	radar	2.93392	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585	0.0967736	0.106386	0.985072	0.902066
1477010457200000	-6.74917	-2.42441	4.88189	3.9346	-1.14134	lidar	0.148378	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288	0.0966724	0.106206	0.984477	0.902147
1477010457250000	-6.92851	-2.60109	4.96971	3.87753	-1.11495	radar	0.611591	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847	0.0967152	0.106083	0.984554	0.902635
1477010457300000	-6.95826	-3.01775	5.48761	4.33609	1.3365	lidar	3.3408	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326	0.0965467	0.106206	0.983732	0.90221
1477010457350000	-7.09426	-3.23602	5.86394	4.25255	0.452118	radar	0.207042	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523	0.096379	0.106339	0.982078	0.902415
1477010457400000	-7.20875	-3.356	4.83015	4.1191	-0.250965	lidar	1.23623	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632	0.0962231	0.106189	0.980407	0.900974
1477010457450000	-7.34638	-3.68732	5.813	4.23689	0.409431	radar	4.55599	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586	0.0960731	0.106447	0.978802	0.901156
1477010457500000	-7.55916	-3.66528	4.48194	3.84714	-1.5403	lidar	3.33959	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738	0.0959328	0.106337	0.977517	0.902669
1477010457550000	-7.69938	-3.86347	5.14863	3.87948	-1.0386	radar	0.578699	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012	0.0957838	0.106249	0.977021	0.901966
